,1st_flr_sf,2nd_flr_sf,3ssn_porch,alley,bedroom_abvgr,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_half_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_sf_1,bsmtfin_sf_2,bsmtfin_type_1,bsmtfin_type_2,central_air,condition_1,condition_2,electrical,enclosed_porch,exter_cond,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_cars,garage_cond,garage_finish,garage_qual,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,low_qual_fin_sf,ms_subclass,mas_vnr_area,mas_vnr_type,misc_feature,misc_val,mo_sold,neighborhood,open_porch_sf,overall_cond,overall_qual,pid,paved_drive,pool_area,pool_qc,roof_matl,roof_style,sale_type,saleprice,screen_porch,street,totrms_abvgrd,total_bsmt_sf,utilities,wood_deck_sf,year_built,year_remod/add,yr_sold,neighborhood_rank,bsmt_num,fireplace,exter_num,baths,yr_remod_or_built,garage_space,sqft_above,overall_qual_gr_liv_area,1st_flr_and_total_bsmt_sqft,1st_flr_gr_liv_area_total_bsmt_sqft,deck_or_porch,condition_rank,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM
323,887,0,0,None,3,1Fam,3,No,0.0,1.0,3,348.0,516.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,HdBoard,None,0,0,CBlock,1,7,288.0,1.0,3,RFn,3,Attchd,1984.0,887,0,GasA,3,1Story,2305,1,3,Lvl,Gtl,10447,Inside,62.0,Reg,0,20,0.0,None,None,0,12,Mitchel,0,6,5,923425030,Y,0,1,CompShg,Gable,WD ,124500,0,Pave,5,864.0,AllPub,140,1984,1984,2007,13,9,0,9,1.5,3936256,288.0,786769,4435,766368.0,679768416.0,0,4,0,0,0,0,1,0
324,1051,0,0,None,3,1Fam,3,No,1.0,0.0,3,293.0,758.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,504.0,2.0,3,RFn,3,Attchd,1968.0,1051,0,GasA,4,1Story,2533,1,3,Lvl,Gtl,9600,Corner,80.0,Reg,0,20,0.0,None,None,0,7,NAmes,0,5,5,534201230,Y,0,1,CompShg,Gable,WD ,142000,0,Pave,6,1051.0,AllPub,0,1968,1968,2006,12,9,0,9,2.0,3873024,1008.0,1104601,5255,1104601.0,1160935651.0,0,2,0,0,0,0,1,0
325,755,755,0,None,3,1Fam,3,No,0.0,0.0,3,450.0,305.0,0.0,BLQ,Unf,Y,2,2,SBrkr,164,3,3,MetalSd,MetalSd,None,0,0,PConc,1,7,216.0,1.0,3,Unf,3,Detchd,1920.0,1510,0,GasA,5,2Story,2852,1,3,HLS,Gtl,4899,Corner,69.0,Reg,0,70,0.0,None,None,0,6,SWISU,0,8,6,909250200,Y,0,1,CompShg,Gable,WD ,149000,0,Pave,6,755.0,AllPub,0,1920,1950,2006,7,9,0,9,1.0,3744000,216.0,1140050,9060,570025.0,860737750.0,0,4,0,0,0,0,1,0
326,1656,0,0,None,4,Duplex,3,No,0.0,0.0,3,1656.0,0.0,0.0,Unf,Unf,Y,1,2,SBrkr,0,3,3,Plywood,Plywood,None,0,0,CBlock,2,7,506.0,2.0,3,Unf,3,Detchd,1973.0,1656,0,GasA,3,1Story,1198,2,3,Lvl,Gtl,9246,Inside,87.0,IR1,0,90,564.0,BrkFace,None,0,11,NWAmes,211,5,5,534250010,Y,0,1,CompShg,Gable,WD ,135000,0,Pave,8,1656.0,AllPub,0,1973,1973,2008,17,9,0,9,2.0,3892729,1012.0,2742336,8280,2742336.0,4541308416.0,0,2,0,0,0,0,1,0
327,958,0,0,None,2,TwnhsE,3,No,0.0,0.0,4,958.0,120.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,Plywood,Plywood,None,3,1,CBlock,2,7,440.0,2.0,3,RFn,3,Attchd,1977.0,958,0,GasA,3,1Story,1681,1,3,Lvl,Gtl,4928,Inside,68.0,IR1,0,120,0.0,None,None,0,2,NPkVill,205,5,6,527452100,Y,0,1,CompShg,Gable,WD ,128000,0,Pave,5,1078.0,AllPub,0,1976,1976,2007,10,12,3,9,2.0,3904576,880.0,917764,5748,1032724.0,989349592.0,0,4,0,0,0,0,1,0
328,3228,0,0,None,4,1Fam,3,No,1.0,0.0,4,1969.0,1231.0,0.0,GLQ,Unf,Y,2,2,SBrkr,291,3,4,BrkFace,BrkFace,None,4,1,PConc,3,7,546.0,2.0,3,RFn,3,Attchd,1992.0,3228,0,GasA,5,1Story,1773,1,4,Lvl,Gtl,12692,Inside,68.0,IR1,0,20,0.0,None,None,0,5,NoRidge,75,5,8,528366050,Y,0,1,CompShg,Hip,WD ,430000,0,Pave,10,3200.0,AllPub,264,1992,1993,2007,26,12,4,12,4.0,3970056,1092.0,10419984,25824,10329600.0,33343948800.0,0,4,0,0,0,0,1,0
329,1040,0,0,None,3,1Fam,3,No,1.0,0.0,3,228.0,812.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,686.0,2.0,3,Fin,3,Detchd,1991.0,1040,1,GasA,3,1Story,1825,1,3,Lvl,Gtl,7476,Corner,84.0,Reg,0,20,0.0,None,None,0,6,Sawyer,0,7,5,532377050,Y,0,1,CompShg,Gable,WD ,145000,0,Pave,5,1040.0,AllPub,188,1968,1968,2007,9,9,0,9,2.5,3873024,1372.0,1081600,5200,1081600.0,1124864000.0,0,4,0,0,0,0,1,0
330,661,589,0,None,3,1Fam,3,No,0.0,0.0,3,661.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,81,3,3,Wd Sdng,Wd Shng,None,4,1,PConc,2,7,552.0,2.0,3,Unf,3,Detchd,1985.0,1250,0,GasA,5,1.5Fin,2208,1,3,Lvl,Gtl,5362,Corner,53.0,Reg,0,50,0.0,None,None,0,11,Crawfor,0,6,5,909254150,Y,0,1,CompShg,Gable,WD ,139000,0,Pave,8,661.0,AllPub,242,1910,2003,2007,20,9,4,9,2.0,3825730,1104.0,826250,6250,436921.0,546151250.0,0,4,0,0,0,0,1,0
331,1140,728,0,None,3,1Fam,3,No,0.0,0.0,4,585.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,3,1,CBlock,3,7,477.0,2.0,3,Fin,3,BuiltIn,1984.0,1868,1,GasA,5,SLvl,1646,1,3,Lvl,Gtl,12090,Inside,78.0,Reg,0,80,74.0,BrkFace,None,0,1,NWAmes,112,7,6,527302020,Y,0,1,CompShg,Hip,WD ,178000,147,Pave,7,585.0,AllPub,268,1984,2003,2007,17,12,3,9,3.5,3973952,954.0,2129520,11208,666900.0,1245769200.0,0,4,0,0,0,0,1,0
332,1632,1158,0,None,4,1Fam,3,Gd,1.0,0.0,5,538.0,1082.0,0.0,GLQ,Unf,Y,3,2,SBrkr,0,3,5,CemntBd,CmentBd,None,5,1,PConc,2,7,1150.0,4.0,3,Fin,3,BuiltIn,2005.0,2790,1,GasA,5,2Story,1060,1,5,Lvl,Gtl,12539,Inside,96.0,Reg,0,60,468.0,BrkFace,None,0,6,NridgHt,200,5,10,528118090,Y,0,1,CompShg,Hip,WD ,460000,192,Pave,10,1620.0,AllPub,30,2005,2006,2008,27,15,5,15,3.5,4022030,4600.0,4553280,27900,2643840.0,7376313600.0,0,6,0,0,0,0,1,0
333,1445,689,0,Pave,5,1Fam,3,No,0.0,0.0,3,844.0,0.0,0.0,Unf,Unf,N,3,2,FuseA,268,3,3,Wd Sdng,Wd Shng,None,0,0,BrkTil,2,7,441.0,2.0,3,Unf,3,Detchd,1930.0,2134,0,GasA,4,2.5Unf,748,1,4,Bnk,Gtl,11888,Inside,68.0,IR1,0,75,0.0,None,None,0,7,BrkSide,60,6,6,903400220,Y,0,1,CompShg,Gable,WD ,214500,0,Pave,10,844.0,AllPub,0,1916,1994,2009,5,9,0,9,2.0,3820504,882.0,3083630,12804,1219580.0,2602583720.0,0,6,0,0,0,0,1,0
334,948,980,0,None,5,2fmCon,3,Mn,0.0,0.0,3,686.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,228,3,3,VinylSd,VinylSd,None,0,0,PConc,2,7,0.0,0.0,0,None,0,None,0.0,1928,0,GasA,4,2Story,2846,2,3,Lvl,Gtl,7082,Inside,68.0,Reg,0,190,0.0,None,None,0,7,SWISU,0,8,5,909131125,N,0,1,CompShg,Gable,WD ,160000,0,Pave,10,686.0,AllPub,0,1916,1995,2006,7,9,0,9,2.0,3822420,0.0,1827744,9640,650328.0,1253832384.0,0,4,0,0,0,1,0,0
335,1022,1038,168,None,3,1Fam,3,No,1.0,0.0,4,220.0,772.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,4,VinylSd,VinylSd,GdPrv,3,1,PConc,2,7,390.0,2.0,3,RFn,3,BuiltIn,1999.0,2060,1,GasA,5,2Story,493,1,4,Lvl,Gtl,8755,FR2,68.0,IR1,0,60,298.0,BrkFace,None,0,6,Gilbert,0,5,7,528292070,Y,0,1,CompShg,Gable,WD ,214000,0,Pave,8,992.0,AllPub,0,1999,1999,2009,16,12,3,12,3.5,3996001,780.0,2105320,14420,1013824.0,2088477440.0,0,2,0,0,0,0,1,0
336,861,517,0,Grvl,3,1Fam,3,No,0.0,0.0,3,901.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,40,3,3,Wd Sdng,Wd Sdng,None,0,0,PConc,1,7,162.0,1.0,2,Unf,2,Detchd,1920.0,1378,0,GasA,4,1.5Fin,694,1,4,Lvl,Gtl,4080,Inside,68.0,Reg,0,50,0.0,None,None,0,6,OldTown,0,8,6,902103100,P,0,1,CompShg,Gable,WD ,128900,0,Pave,6,901.0,AllPub,54,1935,1998,2009,4,9,0,9,1.0,3866130,162.0,1186458,8268,775761.0,1068998658.0,0,4,0,0,0,0,0,1
337,1622,0,0,None,3,2fmCon,3,Av,1.0,0.0,3,90.0,1159.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,4,3,MetalSd,MetalSd,None,3,1,CBlock,1,7,1356.0,4.0,3,Fin,3,2Types,1975.0,1622,0,GasA,5,1Story,2283,1,3,Low,Mod,32463,Inside,68.0,Reg,0,190,149.0,Stone,None,0,3,Mitchel,0,4,4,923205025,Y,0,1,CompShg,Gable,WD ,168000,0,Pave,7,1249.0,AllPub,439,1961,1975,2007,13,9,3,12,2.0,3872975,5424.0,2630884,6488,2025878.0,3285974116.0,0,4,0,0,0,0,1,0
338,955,925,0,None,3,1Fam,3,Av,1.0,0.0,5,210.0,745.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,WdShing,Wd Shng,None,4,1,PConc,2,7,880.0,3.0,3,Fin,3,Attchd,2007.0,1880,1,GasA,5,2Story,1800,1,5,Lvl,Gtl,12217,Inside,112.0,IR1,0,60,0.0,None,None,0,12,Somerst,127,5,8,528458150,Y,0,1,CompShg,Hip,New,310013,0,Pave,8,955.0,AllPub,168,2007,2007,2007,22,15,4,12,3.5,4028049,2640.0,1795400,15040,912025.0,1714607000.0,0,4,0,1,0,0,0,0
339,1088,0,0,None,2,TwnhsE,3,No,0.0,0.0,4,1074.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,137,3,4,HdBoard,HdBoard,None,0,0,CBlock,1,7,461.0,2.0,3,RFn,3,Attchd,1987.0,1088,1,GasA,5,1Story,1632,1,4,Lvl,Gtl,3696,Inside,68.0,Reg,0,120,0.0,None,None,0,10,StoneBr,74,5,8,527182040,Y,0,1,CompShg,Gable,WD ,170000,0,Pave,5,1074.0,AllPub,0,1986,1986,2007,28,12,0,12,1.5,3944196,922.0,1183744,8704,1168512.0,1271341056.0,0,4,0,0,0,0,1,0
340,1040,0,0,None,3,1Fam,3,No,0.0,0.0,3,671.0,369.0,0.0,LwQ,Unf,Y,2,2,FuseA,252,3,3,BrkFace,Wd Sdng,GdWo,0,0,CBlock,1,7,286.0,1.0,3,RFn,3,Attchd,1959.0,1040,0,GasA,3,1Story,2624,1,3,Lvl,Gtl,7560,Inside,70.0,Reg,0,20,0.0,None,None,0,7,NAmes,0,5,5,535453160,Y,0,1,CompShg,Gable,WD ,133700,0,Pave,6,1040.0,AllPub,140,1959,1959,2006,12,9,0,9,1.0,3837681,286.0,1081600,5200,1081600.0,1124864000.0,0,4,0,0,0,0,1,0
341,900,602,0,None,3,1Fam,2,No,0.0,0.0,3,602.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,112,4,3,Wd Sdng,Wd Sdng,None,3,2,PConc,1,7,180.0,1.0,3,Unf,3,Detchd,1923.0,1502,1,GasA,3,2Story,2197,1,4,Lvl,Gtl,10592,Inside,55.0,Reg,0,70,0.0,None,None,0,8,Crawfor,0,7,6,909250150,Y,0,1,CompShg,Hip,WD ,165000,53,Pave,7,602.0,AllPub,96,1923,1996,2007,20,6,6,12,1.5,3838308,180.0,1351800,9012,541800.0,813783600.0,0,4,0,0,0,0,1,0
342,483,504,0,None,2,TwnhsE,3,No,0.0,0.0,3,125.0,358.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,264.0,1.0,3,Unf,3,Detchd,1971.0,987,1,GasA,3,2Story,1045,1,3,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,604.0,BrkFace,None,0,8,BrDale,0,3,6,527451400,Y,0,1,CompShg,Gable,WD ,89500,0,Pave,5,483.0,AllPub,0,1971,1971,2008,3,9,0,9,1.5,3884841,264.0,476721,5922,233289.0,230256243.0,0,4,0,0,0,0,0,1
343,1095,0,0,None,2,2fmCon,3,Gd,1.0,0.0,3,75.0,513.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,2,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,264.0,1.0,3,RFn,3,Attchd,1958.0,1095,0,GasA,3,SLvl,2549,1,3,Lvl,Gtl,10382,Inside,75.0,Reg,0,190,105.0,BrkFace,None,0,3,NAmes,0,5,6,534427090,Y,0,1,CompShg,Hip,ConLD,140000,0,Pave,6,588.0,AllPub,0,1958,1958,2006,12,9,0,6,2.0,3833764,264.0,1199025,6570,643860.0,705026700.0,0,4,0,0,0,0,1,0
344,970,739,0,None,3,Twnhs,3,No,0.0,0.0,4,970.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,3,380.0,2.0,3,Unf,3,Detchd,2004.0,1709,0,GasA,5,2Story,2829,1,4,Lvl,Gtl,2522,Inside,24.0,Reg,0,160,50.0,Stone,None,0,5,Edwards,40,5,7,908188110,Y,0,1,CompShg,Gable,WD ,134000,0,Pave,7,970.0,AllPub,0,2004,2004,2006,6,12,0,12,2.0,4016016,760.0,1657730,11963,940900.0,1607998100.0,0,4,0,0,0,0,0,1
345,844,887,0,None,3,1Fam,3,No,1.0,0.0,4,78.0,758.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,4,HdBoard,HdBoard,None,0,0,PConc,2,7,462.0,2.0,3,RFn,3,Attchd,1992.0,1731,1,GasA,5,2Story,2480,1,4,Lvl,Gtl,9370,Inside,70.0,IR2,0,60,0.0,None,Othr,3000,10,SawyerW,85,5,6,531451290,Y,0,1,CompShg,Gable,WD ,248500,224,Pave,7,836.0,AllPub,307,1992,1993,2006,14,12,0,12,3.5,3970056,924.0,1460964,10386,705584.0,1221365904.0,0,4,0,0,0,0,1,0
346,960,0,0,None,0,1Fam,4,Av,1.0,1.0,3,0.0,648.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,3,VinylSd,VinylSd,None,0,0,CBlock,0,7,364.0,1.0,3,Unf,3,Attchd,1965.0,960,0,GasA,5,SLvl,2724,1,3,Lvl,Gtl,10246,CulDSac,68.0,IR1,0,80,0.0,None,None,0,5,Sawyer,0,9,4,905200490,Y,0,1,CompShg,Gable,WD ,145000,0,Pave,3,648.0,AllPub,88,1965,2001,2006,9,12,0,12,1.5,3931965,364.0,921600,3840,622080.0,597196800.0,0,4,0,0,0,0,1,0
347,811,741,0,None,3,1Fam,3,No,1.0,0.0,4,163.0,550.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,3,1,CBlock,2,7,434.0,2.0,3,RFn,3,Attchd,1975.0,1552,1,GasA,3,2Story,2352,1,3,Lvl,Gtl,11475,Inside,85.0,Reg,0,60,0.0,None,None,0,2,NWAmes,208,6,6,527356060,Y,0,1,CompShg,Gable,WD ,179900,0,Pave,6,713.0,AllPub,209,1975,1975,2006,17,12,3,9,3.5,3900625,868.0,1258672,9312,578243.0,897433136.0,0,2,0,0,0,0,1,0
348,1795,0,0,None,2,1Fam,3,Av,0.0,0.0,5,1795.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,895.0,3.0,3,RFn,3,Attchd,2007.0,1795,0,GasA,5,1Story,1783,1,4,Lvl,Gtl,9986,Inside,75.0,Reg,0,20,428.0,BrkFace,None,0,2,Somerst,49,5,8,528431110,Y,0,1,CompShg,Gable,New,147000,0,Pave,7,1795.0,AllPub,0,2006,2007,2007,22,15,4,12,2.0,4026042,2685.0,3222025,14360,3222025.0,5783534875.0,0,4,0,0,0,0,1,0
349,624,650,0,None,3,1Fam,3,No,0.0,0.0,4,166.0,458.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,GdWo,0,0,PConc,1,7,576.0,2.0,3,Unf,3,Detchd,1993.0,1274,1,GasA,4,2Story,338,1,3,Lvl,Gtl,10475,Inside,63.0,Reg,0,60,0.0,None,None,0,3,Mitchel,0,5,5,923426070,Y,0,1,CompShg,Gable,WD ,136000,0,Pave,6,624.0,AllPub,22,1991,1991,2010,13,12,0,9,1.5,3964081,1152.0,794976,6370,389376.0,496065024.0,0,4,0,0,0,0,1,0
350,848,348,0,None,3,1Fam,3,No,0.0,1.0,3,308.0,264.0,0.0,LwQ,Unf,Y,2,2,FuseA,0,4,3,MetalSd,MetalSd,None,4,2,CBlock,1,7,576.0,2.0,3,Unf,3,Detchd,1973.0,1196,1,GasA,5,1.5Fin,196,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,0.0,None,None,0,3,BrkSide,0,6,6,903227020,Y,0,1,CompShg,Gable,WD ,128000,0,Pave,6,572.0,AllPub,0,1940,1950,2010,5,9,8,12,2.0,3783000,1152.0,1014208,7176,485056.0,580126976.0,0,4,0,0,0,0,0,1
351,704,0,0,None,2,1Fam,3,No,0.0,1.0,2,560.0,0.0,0.0,Unf,Unf,Y,2,2,FuseA,24,4,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,220.0,1.0,3,Unf,3,CarPort,1946.0,704,0,GasA,5,1Story,762,1,2,Lvl,Gtl,4280,Inside,50.0,IR1,0,20,0.0,None,None,0,9,Sawyer,0,9,4,904100190,Y,0,1,CompShg,Gable,WD ,88750,0,Pave,4,560.0,AllPub,0,1946,2001,2009,9,6,0,12,1.5,3893946,220.0,495616,2816,394240.0,277544960.0,0,4,0,0,0,0,1,0
352,972,0,0,None,3,1Fam,3,No,0.0,0.0,3,324.0,648.0,0.0,Rec,Unf,Y,2,2,SBrkr,205,4,3,MetalSd,MetalSd,GdWo,0,0,CBlock,1,7,305.0,1.0,3,Unf,3,Attchd,1955.0,972,0,GasA,3,1Story,151,1,3,Lvl,Gtl,10895,Corner,119.0,Reg,0,20,0.0,None,None,0,6,NAmes,0,6,5,535302200,Y,0,1,CompShg,Gable,WD ,122500,0,Pave,5,972.0,AllPub,0,1955,1955,2010,12,9,0,12,1.0,3822025,305.0,944784,4860,944784.0,918330048.0,0,4,0,0,0,0,1,0
353,912,546,0,None,3,1Fam,3,No,0.0,1.0,3,912.0,0.0,0.0,Unf,Unf,Y,1,2,SBrkr,0,3,3,VinylSd,VinylSd,None,4,1,CBlock,1,7,330.0,1.0,3,Unf,3,Attchd,1948.0,1458,0,GasA,3,1.5Fin,158,1,3,Lvl,Gtl,17503,Inside,78.0,Reg,0,50,0.0,None,None,0,1,NAmes,0,5,6,535353190,Y,0,1,CompShg,Gable,WD ,97500,0,Pave,6,912.0,AllPub,192,1948,1950,2010,12,9,4,9,1.5,3798600,330.0,1329696,8748,831744.0,1212682752.0,0,2,0,0,0,0,1,0
354,1008,0,0,None,2,1Fam,3,No,0.0,0.0,3,1008.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,430.0,2.0,3,RFn,3,Attchd,1963.0,1008,0,GasA,3,1Story,2572,1,3,Lvl,Gtl,9723,Corner,109.0,IR1,0,20,332.0,BrkFace,None,0,10,NAmes,0,7,6,535151080,Y,0,1,CompShg,Hip,WD ,135000,0,Pave,5,1008.0,AllPub,0,1963,1963,2006,12,9,0,9,1.0,3853369,860.0,1016064,6048,1016064.0,1024192512.0,0,4,0,0,0,0,1,0
355,1828,0,0,None,3,1Fam,3,Av,0.0,0.0,5,1774.0,48.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,CemntBd,CmentBd,None,4,1,PConc,2,7,774.0,3.0,3,Unf,3,Attchd,2007.0,1828,0,GasA,5,1Story,1686,1,4,Lvl,Gtl,11694,Inside,90.0,Reg,0,20,452.0,BrkFace,None,0,7,NridgHt,108,5,9,528102090,Y,0,1,CompShg,Hip,New,314813,260,Pave,9,1822.0,AllPub,0,2007,2007,2007,27,15,4,15,2.0,4028049,2322.0,3341584,16452,3330616.0,6088366048.0,0,4,0,0,0,0,1,0
356,1013,0,0,None,2,1Fam,2,No,0.0,0.0,3,1013.0,0.0,0.0,Unf,Unf,N,1,1,SBrkr,156,2,2,Plywood,Plywood,MnPrv,0,0,CBlock,1,7,0.0,0.0,0,None,0,None,0.0,1526,0,GasA,3,1.5Fin,943,1,2,Lvl,Gtl,8470,Corner,105.0,IR1,513,50,0.0,None,None,0,10,IDOTRR,0,2,3,911103050,N,0,1,CompShg,Hip,ConLD,85000,0,Pave,6,1013.0,AllPub,0,1915,1982,2009,2,6,0,4,1.0,3795530,0.0,1545838,4578,1026169.0,1565933894.0,0,1,1,0,0,0,0,0
357,786,390,0,None,2,1Fam,3,No,0.0,0.0,3,698.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,0,0,BrkTil,1,7,624.0,2.0,3,Unf,3,Detchd,1999.0,1176,0,GasA,3,1.5Fin,735,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,0.0,None,None,0,7,BrkSide,0,9,6,903226170,N,0,1,CompShg,Gable,WD ,134900,0,Pave,4,698.0,AllPub,210,1937,2000,2009,5,9,0,12,1.0,3874000,1248.0,924336,7056,548628.0,645186528.0,0,4,0,0,0,0,0,1
358,1057,0,0,None,3,1Fam,3,Mn,0.0,1.0,3,1057.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,288.0,1.0,3,Unf,3,Attchd,1955.0,1057,0,GasA,4,1Story,2741,1,4,Lvl,Gtl,10519,Inside,70.0,Reg,0,20,164.0,Stone,None,0,3,Edwards,0,8,5,905451410,Y,0,1,CompShg,Hip,WD ,137000,0,Pave,6,1057.0,AllPub,0,1955,1999,2006,6,9,0,9,1.5,3908045,288.0,1117249,5285,1117249.0,1180932193.0,0,4,0,0,0,0,1,0
359,2113,0,0,None,2,1Fam,3,Gd,1.0,0.0,4,413.0,1696.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,4,MetalSd,MetalSd,None,3,1,PConc,2,7,839.0,3.0,3,Fin,3,Attchd,1995.0,2113,1,GasA,5,1Story,1106,1,4,Lvl,Gtl,10437,Inside,91.0,IR1,0,20,660.0,BrkFace,None,0,8,NoRidge,46,6,8,528363110,Y,0,1,CompShg,Hip,WD ,350000,0,Pave,7,2109.0,AllPub,236,1995,1995,2008,26,12,3,16,3.5,3980025,2517.0,4464769,16904,4456317.0,9416197821.0,0,4,0,0,0,0,1,0
360,1387,0,0,None,3,1Fam,3,Mn,1.0,0.0,3,462.0,373.0,108.0,ALQ,Rec,Y,2,2,SBrkr,240,3,3,MetalSd,MetalSd,None,3,1,CBlock,1,7,300.0,1.0,3,RFn,3,Attchd,1974.0,1387,0,GasA,3,1Story,2375,1,3,Lvl,Gtl,7514,Inside,65.0,Reg,0,20,0.0,None,None,0,9,NAmes,0,7,5,527452290,Y,0,1,CompShg,Hip,WD ,145000,0,Pave,6,943.0,AllPub,0,1967,1975,2006,12,9,3,9,2.0,3884825,300.0,1923769,6935,1307941.0,1814114167.0,0,4,0,0,0,0,1,0
361,1722,1036,0,None,4,1Fam,3,Gd,0.0,0.0,5,1704.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,5,1,PConc,2,7,814.0,3.0,3,Fin,3,BuiltIn,2005.0,2758,1,GasA,5,2Story,1701,1,5,Lvl,Gtl,13654,CulDSac,118.0,IR1,0,60,365.0,BrkFace,None,0,5,NridgHt,55,5,9,528118040,Y,0,1,CompShg,Gable,WD ,418000,0,Pave,9,1704.0,AllPub,282,2005,2006,2007,27,15,5,12,2.5,4022030,2442.0,4749276,24822,2934288.0,8092766304.0,0,4,0,0,0,0,1,0
362,840,0,0,None,2,1Fam,3,No,0.0,0.0,3,798.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,PConc,1,7,250.0,1.0,2,Unf,3,Detchd,1938.0,840,0,GasA,4,1Story,2657,1,2,Lvl,Gtl,5747,Inside,48.0,Reg,0,30,0.0,None,None,0,6,OldTown,0,4,3,902207110,N,0,1,CompShg,Gable,WD ,64000,0,Pave,5,798.0,AllPub,112,1920,1950,2006,4,9,0,9,1.0,3744000,250.0,705600,2520,670320.0,563068800.0,0,4,0,0,0,0,0,1
363,848,672,0,Pave,3,1Fam,3,No,0.0,0.0,3,611.0,182.0,0.0,Rec,Unf,Y,2,2,SBrkr,56,3,3,VinylSd,Stucco,None,0,0,BrkTil,1,7,281.0,1.0,3,Unf,3,Detchd,1968.0,1520,0,GasA,5,1.5Fin,907,1,3,Bnk,Gtl,4500,Inside,55.0,IR2,0,50,0.0,None,None,0,7,SWISU,0,5,5,909129100,Y,0,1,CompShg,Gable,WD ,159434,0,Pave,6,793.0,AllPub,0,1932,2000,2009,7,9,0,9,1.0,3864000,281.0,1288960,7600,672464.0,1022145280.0,0,4,0,0,0,1,0,0
364,1542,0,0,None,3,1Fam,3,No,1.0,0.0,4,322.0,1220.0,0.0,GLQ,Unf,Y,1,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,852.0,3.0,3,Unf,3,Attchd,2007.0,1542,0,GasA,5,1Story,1777,1,4,Lvl,Gtl,11830,Inside,91.0,Reg,0,20,164.0,BrkFace,None,0,7,Somerst,110,5,8,528427100,Y,0,1,CompShg,Gable,New,260261,0,Pave,6,1542.0,AllPub,168,2007,2007,2007,22,12,4,12,3.0,4028049,2556.0,2377764,12336,2377764.0,3666512088.0,0,2,0,0,0,0,1,0
