,1st_flr_sf,2nd_flr_sf,3ssn_porch,alley,bedroom_abvgr,bldg_type,bsmt_cond,bsmt_exposure,bsmt_full_bath,bsmt_half_bath,bsmt_qual,bsmt_unf_sf,bsmtfin_sf_1,bsmtfin_sf_2,bsmtfin_type_1,bsmtfin_type_2,central_air,condition_1,condition_2,electrical,enclosed_porch,exter_cond,exter_qual,exterior_1st,exterior_2nd,fence,fireplace_qu,fireplaces,foundation,full_bath,functional,garage_area,garage_cars,garage_cond,garage_finish,garage_qual,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating,heating_qc,house_style,id,kitchen_abvgr,kitchen_qual,land_contour,land_slope,lot_area,lot_config,lot_frontage,lot_shape,low_qual_fin_sf,ms_subclass,ms_zoning,mas_vnr_area,mas_vnr_type,misc_feature,misc_val,mo_sold,neighborhood,open_porch_sf,overall_cond,overall_qual,pid,paved_drive,pool_area,pool_qc,roof_matl,roof_style,sale_type,saleprice,screen_porch,street,totrms_abvgrd,total_bsmt_sf,utilities,wood_deck_sf,year_built,year_remod/add,yr_sold,neighborhood_rank
342,483,504,0,None,2,TwnhsE,3,No,0.0,0.0,3,125.0,358.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,264.0,1.0,3,Unf,3,Detchd,1971.0,987,1,GasA,3,2Story,1045,1,3,Lvl,Gtl,1680,Inside,21.0,Reg,0,160,RM,604.0,BrkFace,None,0,8,BrDale,0,3,6,527451400,Y,0,1,CompShg,Gable,WD ,89500,0,Pave,5,483.0,AllPub,0,1971,1971,2008,3
343,1095,0,0,None,2,2fmCon,3,Gd,1.0,0.0,3,75.0,513.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,2,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,264.0,1.0,3,RFn,3,Attchd,1958.0,1095,0,GasA,3,SLvl,2549,1,3,Lvl,Gtl,10382,Inside,75.0,Reg,0,190,RL,105.0,BrkFace,None,0,3,NAmes,0,5,6,534427090,Y,0,1,CompShg,Hip,ConLD,140000,0,Pave,6,588.0,AllPub,0,1958,1958,2006,12
344,970,739,0,None,3,Twnhs,3,No,0.0,0.0,4,970.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,3,380.0,2.0,3,Unf,3,Detchd,2004.0,1709,0,GasA,5,2Story,2829,1,4,Lvl,Gtl,2522,Inside,24.0,Reg,0,160,RM,50.0,Stone,None,0,5,Edwards,40,5,7,908188110,Y,0,1,CompShg,Gable,WD ,134000,0,Pave,7,970.0,AllPub,0,2004,2004,2006,6
345,844,887,0,None,3,1Fam,3,No,1.0,0.0,4,78.0,758.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,4,HdBoard,HdBoard,None,0,0,PConc,2,7,462.0,2.0,3,RFn,3,Attchd,1992.0,1731,1,GasA,5,2Story,2480,1,4,Lvl,Gtl,9370,Inside,70.0,IR2,0,60,RL,0.0,None,Othr,3000,10,SawyerW,85,5,6,531451290,Y,0,1,CompShg,Gable,WD ,248500,224,Pave,7,836.0,AllPub,307,1992,1993,2006,14
346,960,0,0,None,0,1Fam,4,Av,1.0,1.0,3,0.0,648.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,3,VinylSd,VinylSd,None,0,0,CBlock,0,7,364.0,1.0,3,Unf,3,Attchd,1965.0,960,0,GasA,5,SLvl,2724,1,3,Lvl,Gtl,10246,CulDSac,68.0,IR1,0,80,RL,0.0,None,None,0,5,Sawyer,0,9,4,905200490,Y,0,1,CompShg,Gable,WD ,145000,0,Pave,3,648.0,AllPub,88,1965,2001,2006,9
347,811,741,0,None,3,1Fam,3,No,1.0,0.0,4,163.0,550.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,3,1,CBlock,2,7,434.0,2.0,3,RFn,3,Attchd,1975.0,1552,1,GasA,3,2Story,2352,1,3,Lvl,Gtl,11475,Inside,85.0,Reg,0,60,RL,0.0,None,None,0,2,NWAmes,208,6,6,527356060,Y,0,1,CompShg,Gable,WD ,179900,0,Pave,6,713.0,AllPub,209,1975,1975,2006,17
348,1795,0,0,None,2,1Fam,3,Av,0.0,0.0,5,1795.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,895.0,3.0,3,RFn,3,Attchd,2007.0,1795,0,GasA,5,1Story,1783,1,4,Lvl,Gtl,9986,Inside,75.0,Reg,0,20,RL,428.0,BrkFace,None,0,2,Somerst,49,5,8,528431110,Y,0,1,CompShg,Gable,New,147000,0,Pave,7,1795.0,AllPub,0,2006,2007,2007,22
349,624,650,0,None,3,1Fam,3,No,0.0,0.0,4,166.0,458.0,0.0,Rec,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,GdWo,0,0,PConc,1,7,576.0,2.0,3,Unf,3,Detchd,1993.0,1274,1,GasA,4,2Story,338,1,3,Lvl,Gtl,10475,Inside,63.0,Reg,0,60,RL,0.0,None,None,0,3,Mitchel,0,5,5,923426070,Y,0,1,CompShg,Gable,WD ,136000,0,Pave,6,624.0,AllPub,22,1991,1991,2010,13
350,848,348,0,None,3,1Fam,3,No,0.0,1.0,3,308.0,264.0,0.0,LwQ,Unf,Y,2,2,FuseA,0,4,3,MetalSd,MetalSd,None,4,2,CBlock,1,7,576.0,2.0,3,Unf,3,Detchd,1973.0,1196,1,GasA,5,1.5Fin,196,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,None,0,3,BrkSide,0,6,6,903227020,Y,0,1,CompShg,Gable,WD ,128000,0,Pave,6,572.0,AllPub,0,1940,1950,2010,5
351,704,0,0,None,2,1Fam,3,No,0.0,1.0,2,560.0,0.0,0.0,Unf,Unf,Y,2,2,FuseA,24,4,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,220.0,1.0,3,Unf,3,CarPort,1946.0,704,0,GasA,5,1Story,762,1,2,Lvl,Gtl,4280,Inside,50.0,IR1,0,20,RL,0.0,None,None,0,9,Sawyer,0,9,4,904100190,Y,0,1,CompShg,Gable,WD ,88750,0,Pave,4,560.0,AllPub,0,1946,2001,2009,9
352,972,0,0,None,3,1Fam,3,No,0.0,0.0,3,324.0,648.0,0.0,Rec,Unf,Y,2,2,SBrkr,205,4,3,MetalSd,MetalSd,GdWo,0,0,CBlock,1,7,305.0,1.0,3,Unf,3,Attchd,1955.0,972,0,GasA,3,1Story,151,1,3,Lvl,Gtl,10895,Corner,119.0,Reg,0,20,RL,0.0,None,None,0,6,NAmes,0,6,5,535302200,Y,0,1,CompShg,Gable,WD ,122500,0,Pave,5,972.0,AllPub,0,1955,1955,2010,12
353,912,546,0,None,3,1Fam,3,No,0.0,1.0,3,912.0,0.0,0.0,Unf,Unf,Y,1,2,SBrkr,0,3,3,VinylSd,VinylSd,None,4,1,CBlock,1,7,330.0,1.0,3,Unf,3,Attchd,1948.0,1458,0,GasA,3,1.5Fin,158,1,3,Lvl,Gtl,17503,Inside,78.0,Reg,0,50,RL,0.0,None,None,0,1,NAmes,0,5,6,535353190,Y,0,1,CompShg,Gable,WD ,97500,0,Pave,6,912.0,AllPub,192,1948,1950,2010,12
354,1008,0,0,None,2,1Fam,3,No,0.0,0.0,3,1008.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,430.0,2.0,3,RFn,3,Attchd,1963.0,1008,0,GasA,3,1Story,2572,1,3,Lvl,Gtl,9723,Corner,109.0,IR1,0,20,RL,332.0,BrkFace,None,0,10,NAmes,0,7,6,535151080,Y,0,1,CompShg,Hip,WD ,135000,0,Pave,5,1008.0,AllPub,0,1963,1963,2006,12
355,1828,0,0,None,3,1Fam,3,Av,0.0,0.0,5,1774.0,48.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,5,CemntBd,CmentBd,None,4,1,PConc,2,7,774.0,3.0,3,Unf,3,Attchd,2007.0,1828,0,GasA,5,1Story,1686,1,4,Lvl,Gtl,11694,Inside,90.0,Reg,0,20,RL,452.0,BrkFace,None,0,7,NridgHt,108,5,9,528102090,Y,0,1,CompShg,Hip,New,314813,260,Pave,9,1822.0,AllPub,0,2007,2007,2007,27
356,1013,0,0,None,2,1Fam,2,No,0.0,0.0,3,1013.0,0.0,0.0,Unf,Unf,N,1,1,SBrkr,156,2,2,Plywood,Plywood,MnPrv,0,0,CBlock,1,7,0.0,0.0,0,None,0,None,0.0,1526,0,GasA,3,1.5Fin,943,1,2,Lvl,Gtl,8470,Corner,105.0,IR1,513,50,C (all),0.0,None,None,0,10,IDOTRR,0,2,3,911103050,N,0,1,CompShg,Hip,ConLD,85000,0,Pave,6,1013.0,AllPub,0,1915,1982,2009,2
357,786,390,0,None,2,1Fam,3,No,0.0,0.0,3,698.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,0,0,BrkTil,1,7,624.0,2.0,3,Unf,3,Detchd,1999.0,1176,0,GasA,3,1.5Fin,735,1,3,Lvl,Gtl,6000,Inside,50.0,Reg,0,50,RM,0.0,None,None,0,7,BrkSide,0,9,6,903226170,N,0,1,CompShg,Gable,WD ,134900,0,Pave,4,698.0,AllPub,210,1937,2000,2009,5
358,1057,0,0,None,3,1Fam,3,Mn,0.0,1.0,3,1057.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,MetalSd,MetalSd,None,0,0,CBlock,1,7,288.0,1.0,3,Unf,3,Attchd,1955.0,1057,0,GasA,4,1Story,2741,1,4,Lvl,Gtl,10519,Inside,70.0,Reg,0,20,RL,164.0,Stone,None,0,3,Edwards,0,8,5,905451410,Y,0,1,CompShg,Hip,WD ,137000,0,Pave,6,1057.0,AllPub,0,1955,1999,2006,6
359,2113,0,0,None,2,1Fam,3,Gd,1.0,0.0,4,413.0,1696.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,4,4,MetalSd,MetalSd,None,3,1,PConc,2,7,839.0,3.0,3,Fin,3,Attchd,1995.0,2113,1,GasA,5,1Story,1106,1,4,Lvl,Gtl,10437,Inside,91.0,IR1,0,20,RL,660.0,BrkFace,None,0,8,NoRidge,46,6,8,528363110,Y,0,1,CompShg,Hip,WD ,350000,0,Pave,7,2109.0,AllPub,236,1995,1995,2008,26
360,1387,0,0,None,3,1Fam,3,Mn,1.0,0.0,3,462.0,373.0,108.0,ALQ,Rec,Y,2,2,SBrkr,240,3,3,MetalSd,MetalSd,None,3,1,CBlock,1,7,300.0,1.0,3,RFn,3,Attchd,1974.0,1387,0,GasA,3,1Story,2375,1,3,Lvl,Gtl,7514,Inside,65.0,Reg,0,20,RL,0.0,None,None,0,9,NAmes,0,7,5,527452290,Y,0,1,CompShg,Hip,WD ,145000,0,Pave,6,943.0,AllPub,0,1967,1975,2006,12
361,1722,1036,0,None,4,1Fam,3,Gd,0.0,0.0,5,1704.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,MetalSd,MetalSd,None,5,1,PConc,2,7,814.0,3.0,3,Fin,3,BuiltIn,2005.0,2758,1,GasA,5,2Story,1701,1,5,Lvl,Gtl,13654,CulDSac,118.0,IR1,0,60,RL,365.0,BrkFace,None,0,5,NridgHt,55,5,9,528118040,Y,0,1,CompShg,Gable,WD ,418000,0,Pave,9,1704.0,AllPub,282,2005,2006,2007,27
362,840,0,0,None,2,1Fam,3,No,0.0,0.0,3,798.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,PConc,1,7,250.0,1.0,2,Unf,3,Detchd,1938.0,840,0,GasA,4,1Story,2657,1,2,Lvl,Gtl,5747,Inside,48.0,Reg,0,30,RM,0.0,None,None,0,6,OldTown,0,4,3,902207110,N,0,1,CompShg,Gable,WD ,64000,0,Pave,5,798.0,AllPub,112,1920,1950,2006,4
363,848,672,0,Pave,3,1Fam,3,No,0.0,0.0,3,611.0,182.0,0.0,Rec,Unf,Y,2,2,SBrkr,56,3,3,VinylSd,Stucco,None,0,0,BrkTil,1,7,281.0,1.0,3,Unf,3,Detchd,1968.0,1520,0,GasA,5,1.5Fin,907,1,3,Bnk,Gtl,4500,Inside,55.0,IR2,0,50,RH,0.0,None,None,0,7,SWISU,0,5,5,909129100,Y,0,1,CompShg,Gable,WD ,159434,0,Pave,6,793.0,AllPub,0,1932,2000,2009,7
364,1542,0,0,None,3,1Fam,3,No,1.0,0.0,4,322.0,1220.0,0.0,GLQ,Unf,Y,1,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,852.0,3.0,3,Unf,3,Attchd,2007.0,1542,0,GasA,5,1Story,1777,1,4,Lvl,Gtl,11830,Inside,91.0,Reg,0,20,RL,164.0,BrkFace,None,0,7,Somerst,110,5,8,528427100,Y,0,1,CompShg,Gable,New,260261,0,Pave,6,1542.0,AllPub,168,2007,2007,2007,22
365,910,475,0,None,4,1Fam,3,No,0.0,0.0,3,403.0,507.0,0.0,Rec,Unf,Y,1,2,SBrkr,0,2,3,BrkFace,Wd Sdng,MnPrv,0,0,CBlock,2,7,720.0,2.0,3,Unf,3,Detchd,2000.0,1385,0,GasA,2,1.5Fin,164,1,3,Lvl,Gtl,8520,Corner,71.0,Reg,0,50,RL,0.0,None,None,0,6,NAmes,0,4,5,535454070,Y,0,1,CompShg,Gable,WD ,166000,0,Pave,6,910.0,AllPub,0,1952,1952,2010,12
366,936,0,0,None,3,1Fam,3,Av,1.0,0.0,3,162.0,734.0,0.0,ALQ,Unf,Y,2,2,SBrkr,160,3,3,HdBoard,HdBoard,None,1,1,CBlock,1,7,288.0,1.0,3,RFn,3,Attchd,1962.0,936,0,GasA,3,SFoyer,1973,1,3,Lvl,Gtl,6760,Inside,66.0,Reg,0,85,RL,0.0,None,None,0,10,NAmes,90,5,5,535478040,Y,0,1,CompShg,Gable,WD ,130000,0,Pave,6,896.0,AllPub,24,1962,1962,2007,12
367,824,464,0,None,4,1Fam,2,No,0.0,0.0,2,440.0,384.0,0.0,LwQ,Unf,N,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,0,0,CBlock,1,7,240.0,1.0,3,Unf,3,Detchd,1941.0,1288,0,GasA,3,1.5Fin,2857,1,3,Lvl,Gtl,6191,Corner,51.0,Reg,0,50,RL,0.0,None,None,0,11,SWISU,0,4,5,909256020,Y,0,1,CompShg,Gable,WD ,112000,0,Pave,6,824.0,AllPub,0,1941,1950,2006,7
368,1128,0,0,None,3,1Fam,3,Mn,1.0,0.0,3,344.0,776.0,0.0,ALQ,Unf,Y,2,2,SBrkr,123,4,3,MetalSd,MetalSd,MnPrv,0,0,CBlock,2,7,525.0,2.0,3,RFn,3,Attchd,1963.0,1128,0,GasA,4,1Story,1208,1,3,Lvl,Gtl,8700,Inside,80.0,Reg,0,20,RL,148.0,BrkFace,None,0,12,NAmes,20,6,5,534400030,Y,0,1,CompShg,Hip,WD ,155000,0,Pave,6,1120.0,AllPub,192,1963,1963,2008,12
369,774,1194,0,None,4,1Fam,3,No,0.0,0.0,5,774.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,680.0,3.0,3,Fin,3,BuiltIn,2009.0,1968,1,GasA,5,2Story,319,1,5,Lvl,Gtl,12003,Corner,92.0,Reg,0,60,RL,84.0,BrkFace,None,0,5,Timber,75,5,8,916386090,Y,0,1,CompShg,Gable,New,269500,0,Pave,8,774.0,AllPub,0,2009,2010,2010,23
370,1246,0,0,None,3,1Fam,3,No,1.0,0.0,3,307.0,939.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,4,2,CBlock,1,7,441.0,2.0,3,RFn,3,Attchd,1964.0,1246,0,GasA,3,SLvl,2567,1,3,Lvl,Gtl,12700,Inside,68.0,IR1,0,80,RL,0.0,None,None,0,11,NAmes,69,5,6,535103070,Y,0,1,CompShg,Gable,WD ,172000,0,Pave,6,1246.0,AllPub,0,1964,1964,2006,12
371,960,780,0,None,3,1Fam,3,No,0.0,0.0,3,390.0,410.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,Wd Sdng,Wd Sdng,None,4,2,CBlock,1,7,240.0,1.0,3,Unf,3,Attchd,1940.0,1740,1,GasA,3,2Story,2222,1,3,Lvl,Gtl,13125,Inside,75.0,Reg,0,70,RL,0.0,None,None,0,7,Crawfor,0,6,7,909425270,Y,0,1,CompShg,Gable,CWD,219500,0,Pave,6,800.0,AllPub,0,1940,1984,2007,20
372,925,0,0,None,2,1Fam,3,No,1.0,0.0,3,744.0,181.0,0.0,ALQ,Unf,Y,1,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,PConc,1,7,484.0,2.0,3,Unf,3,Detchd,1990.0,925,0,GasA,4,1Story,2493,1,3,Lvl,Gtl,8638,Inside,68.0,IR1,0,20,RL,0.0,None,None,0,10,Sawyer,74,6,5,532376250,Y,0,1,CompShg,Gable,WD ,133500,0,Pave,5,925.0,AllPub,203,1963,1963,2006,9
373,774,656,0,None,3,1Fam,3,No,0.0,0.0,4,384.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,3,1,PConc,2,7,400.0,2.0,3,RFn,3,BuiltIn,2000.0,1430,1,GasA,5,SLvl,1757,1,3,Lvl,Gtl,9967,Inside,76.0,IR1,0,80,RL,0.0,None,None,0,12,Gilbert,0,5,7,528280150,Y,0,1,CompShg,Gable,WD ,170000,0,Pave,8,384.0,AllPub,100,2000,2000,2007,16
374,930,636,0,Grvl,3,1Fam,3,No,0.0,0.0,3,930.0,0.0,0.0,Unf,Unf,N,2,2,SBrkr,246,4,4,Wd Sdng,Wd Sdng,None,0,0,BrkTil,2,7,288.0,1.0,3,Unf,3,Detchd,1930.0,1566,0,GasW,3,2Story,184,1,4,Lvl,Gtl,9600,Corner,60.0,Reg,0,70,RM,0.0,None,None,0,4,OldTown,228,9,8,902305110,Y,0,1,CompShg,Gable,WD ,150000,0,Pave,7,930.0,AllPub,54,1900,2003,2010,4
375,950,0,0,None,2,1Fam,3,No,0.0,0.0,3,232.0,624.0,128.0,BLQ,LwQ,N,2,2,SBrkr,0,3,3,MetalSd,MetalSd,GdWo,0,0,PConc,1,7,400.0,2.0,3,Unf,3,Detchd,1953.0,950,0,GasW,3,1Story,1248,1,3,Lvl,Sev,12774,Inside,68.0,Reg,0,20,RL,0.0,None,None,0,7,NAmes,32,5,5,535302140,Y,0,1,CompShg,Hip,WD ,130000,0,Pave,5,984.0,AllPub,0,1953,1953,2008,12
376,1144,0,0,None,3,1Fam,3,Av,1.0,0.0,3,102.0,748.0,294.0,ALQ,BLQ,Y,2,2,SBrkr,0,4,3,HdBoard,HdBoard,None,3,1,CBlock,1,7,796.0,1.0,3,RFn,3,Attchd,1959.0,1144,0,GasA,3,SLvl,2574,1,3,Lvl,Gtl,8163,Inside,70.0,Reg,0,80,RL,128.0,BrkFace,None,0,3,NAmes,0,6,5,535152070,Y,0,1,CompShg,Gable,WD ,143000,0,Pave,6,1144.0,AllPub,86,1959,1959,2006,12
377,1114,0,0,None,3,1Fam,3,No,1.0,0.0,3,1114.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,4,3,Plywood,Plywood,None,0,0,CBlock,1,7,451.0,2.0,3,RFn,3,Attchd,1961.0,1114,0,GasA,3,1Story,1215,1,3,Lvl,Gtl,9900,Corner,90.0,Reg,0,20,RL,0.0,None,None,0,5,NAmes,0,5,5,534403260,Y,0,1,CompShg,Gable,COD,140000,164,Pave,5,1114.0,AllPub,0,1961,1961,2008,12
378,2223,0,0,None,3,1Fam,3,Gd,1.0,0.0,4,343.0,1880.0,0.0,ALQ,Unf,Y,2,2,SBrkr,0,4,3,Plywood,Plywood,None,4,2,CBlock,2,7,516.0,2.0,3,Fin,3,Attchd,1973.0,2223,0,GasA,5,1Story,1614,1,3,Lvl,Gtl,13651,Inside,95.0,IR1,0,20,RL,1115.0,BrkFace,None,0,2,NAmes,0,6,7,526355170,Y,0,1,CompShg,Gable,WD ,244000,0,Pave,8,2223.0,AllPub,300,1973,1973,2007,12
379,581,530,0,None,3,1Fam,2,No,0.0,0.0,3,530.0,0.0,0.0,Unf,Unf,N,2,2,SBrkr,144,3,3,MetalSd,MetalSd,None,0,0,BrkTil,1,7,288.0,1.0,3,Unf,3,Detchd,1935.0,1111,0,GasA,3,2.5Unf,2039,1,2,Lvl,Gtl,7200,Inside,60.0,Reg,0,75,RM,0.0,None,None,0,3,IDOTRR,0,7,5,903458020,N,0,1,CompShg,Gable,WD ,101000,0,Pave,6,530.0,AllPub,0,1920,1996,2007,2
380,960,0,0,Grvl,3,1Fam,3,No,0.0,0.0,3,960.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,624.0,2.0,3,Unf,3,Detchd,2002.0,960,0,GasA,5,1Story,2669,1,3,Lvl,Gtl,9750,Inside,65.0,Reg,0,20,RM,0.0,None,Gar2,4500,7,OldTown,0,5,5,902406030,Y,0,1,CompShg,Hip,WD ,125000,0,Pave,5,960.0,AllPub,0,1958,1958,2006,4
381,932,701,0,None,3,1Fam,3,No,0.0,0.0,4,932.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,None,3,1,PConc,2,7,460.0,2.0,3,Fin,3,Attchd,1998.0,1633,1,GasA,4,2Story,1005,1,3,Lvl,Gtl,11184,Corner,73.0,IR1,0,60,RL,0.0,None,None,0,4,Gilbert,39,5,6,527162180,Y,0,1,CompShg,Gable,WD ,183000,0,Pave,7,932.0,AllPub,0,1998,1998,2008,16
382,929,929,0,None,5,1Fam,3,No,0.0,0.0,3,755.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,30,3,3,Wd Sdng,Wd Sdng,MnPrv,0,0,CBlock,1,7,0.0,0.0,0,None,0,None,0.0,2229,0,GasA,5,2.5Fin,753,1,3,Lvl,Gtl,5520,Corner,92.0,Reg,371,75,RM,0.0,None,None,0,7,OldTown,198,6,6,903430060,Y,0,1,CompShg,Gable,WD ,104000,0,Pave,8,755.0,AllPub,0,1912,1950,2009,4
383,984,0,0,None,2,1Fam,3,No,1.0,0.0,3,936.0,0.0,0.0,Unf,Unf,Y,1,2,FuseA,0,3,3,MetalSd,MetalSd,GdWo,0,0,CBlock,1,7,280.0,1.0,3,Unf,3,Detchd,1954.0,984,0,GasA,3,1.5Unf,1275,1,3,Lvl,Gtl,6390,Corner,64.0,Reg,0,45,RL,0.0,None,None,0,6,NAmes,0,7,6,535455060,Y,0,1,CompShg,Gable,WD ,112500,0,Pave,4,936.0,AllPub,0,1954,1954,2008,12
384,1686,0,0,None,3,1Fam,3,No,1.0,0.0,4,0.0,625.0,1061.0,BLQ,LwQ,Y,2,2,SBrkr,0,4,3,Plywood,Plywood,None,3,1,CBlock,2,7,612.0,2.0,3,Unf,3,Attchd,1980.0,1686,0,GasA,3,1Story,2350,1,3,Lvl,Gtl,10240,Inside,79.0,Reg,0,20,RL,157.0,BrkFace,None,0,5,NWAmes,131,6,6,527355280,Y,0,1,CompShg,Gable,WD ,207500,0,Pave,7,1686.0,AllPub,384,1980,1980,2006,17
385,1614,0,0,None,3,1Fam,3,Gd,0.0,0.0,4,1558.0,56.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,576.0,2.0,3,Fin,3,Attchd,2005.0,1614,0,GasA,5,1Story,2762,1,4,Lvl,Gtl,9316,Inside,78.0,Reg,0,20,RL,140.0,BrkFace,None,0,3,CollgCr,45,5,7,906394040,Y,0,1,CompShg,Gable,WD ,225000,0,Pave,7,1614.0,AllPub,100,2005,2005,2006,19
386,864,0,0,None,3,1Fam,3,No,0.0,0.0,3,427.0,437.0,0.0,BLQ,Unf,Y,2,2,SBrkr,0,3,3,VinylSd,VinylSd,MnPrv,0,0,CBlock,1,7,297.0,1.0,3,Unf,3,Detchd,1977.0,864,0,GasA,5,1Story,2788,1,3,Low,Gtl,7200,Inside,60.0,Reg,0,20,RL,0.0,None,None,0,3,CollgCr,0,8,5,907227090,Y,0,1,CompShg,Gable,WD ,119900,0,Pave,5,864.0,AllPub,0,1972,1972,2006,19
387,1740,0,0,None,4,1Fam,4,No,0.0,0.0,5,1721.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,0,0,PConc,2,7,874.0,3.0,3,RFn,3,Attchd,2006.0,1740,0,GasA,5,1Story,2384,1,4,Lvl,Gtl,12228,Corner,108.0,Reg,0,20,RL,206.0,Stone,None,0,9,NridgHt,43,5,7,528112010,Y,0,1,CompShg,Hip,New,293000,0,Pave,8,1721.0,AllPub,0,2006,2006,2006,27
388,1721,0,0,None,3,1Fam,3,No,0.0,0.0,3,891.0,570.0,0.0,Rec,Unf,Y,2,2,SBrkr,180,3,3,Plywood,Plywood,MnPrv,3,1,CBlock,2,6,440.0,2.0,3,RFn,3,Attchd,1968.0,1721,1,GasA,4,1Story,2716,1,3,Lvl,Gtl,10335,Inside,78.0,IR1,0,20,RL,0.0,None,None,0,7,Sawyer,96,6,5,905107240,Y,0,1,CompShg,Gable,WD ,180000,0,Pave,7,1461.0,AllPub,0,1968,1993,2006,9
389,1034,0,0,None,3,1Fam,3,Av,1.0,0.0,3,473.0,539.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,HdBoard,None,0,0,CBlock,1,7,888.0,3.0,3,Unf,3,Attchd,1976.0,1034,0,GasA,3,SLvl,313,1,3,Lvl,Gtl,12328,Inside,68.0,IR1,0,80,RL,335.0,BrkFace,None,0,5,Mitchel,0,5,6,914478045,Y,0,1,CompShg,Gable,WD ,169900,0,Pave,6,1012.0,AllPub,0,1976,1976,2010,13
390,1318,584,0,None,4,Duplex,0,None,0.0,0.0,0,0.0,0.0,0.0,None,None,Y,1,2,SBrkr,0,3,3,VinylSd,VinylSd,None,0,0,Slab,2,7,539.0,2.0,3,Unf,3,Attchd,1978.0,1902,0,GasA,3,1.5Fin,84,2,3,Lvl,Gtl,8930,Inside,68.0,Reg,0,90,RM,0.0,None,None,0,4,Sawyer,0,5,6,532351140,Y,0,1,CompShg,Gable,WD ,112000,0,Pave,8,0.0,AllPub,0,1978,1978,2010,9
391,1097,0,0,None,3,1Fam,3,No,0.0,0.0,4,702.0,338.0,0.0,GLQ,Unf,Y,2,2,SBrkr,0,3,3,HdBoard,Plywood,GdPrv,0,0,PConc,2,7,480.0,2.0,3,Unf,3,Attchd,1986.0,1097,0,GasA,3,1Story,81,1,3,Lvl,Gtl,9672,Corner,81.0,Reg,0,20,RL,0.0,None,None,0,5,SawyerW,0,5,6,531453010,Y,0,1,CompShg,Hip,WD ,152000,0,Pave,6,1040.0,AllPub,0,1984,1985,2010,14
392,1117,1089,0,None,4,1Fam,3,Av,0.0,0.0,4,1090.0,0.0,0.0,Unf,Unf,Y,2,2,SBrkr,0,3,4,VinylSd,VinylSd,None,4,1,PConc,2,7,670.0,3.0,3,Fin,3,BuiltIn,2005.0,2206,1,GasA,5,2Story,2389,1,5,Lvl,Gtl,13975,Corner,120.0,IR1,0,60,RL,525.0,BrkFace,None,0,8,NridgHt,95,5,9,528118110,Y,0,1,CompShg,Hip,New,300000,0,Pave,10,1090.0,AllPub,148,2005,2006,2006,27
